item_id,content,type,start_time,end_time,confidence,video_filename,tester_name
9535,to,pronunciation,5513.27,5513.45,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9536,do,pronunciation,5513.45,5513.709,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9537,if,pronunciation,5513.709,5513.99,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9538,someone,pronunciation,5513.99,5514.29,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9539,is,pronunciation,5514.29,5514.549,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9540,experiencing,pronunciation,5514.549,5515.509,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9541,coercive,pronunciation,5515.509,5516.27,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9542,control,pronunciation,5516.27,5516.649,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9543,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9544,and,pronunciation,5516.66,5517.129,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9545,that,pronunciation,5517.47,5517.79,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9546,will,pronunciation,5517.79,5518.27,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9547,make,pronunciation,5518.27,5518.47,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9548,it,pronunciation,5518.47,5518.74,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9549,even,pronunciation,5518.74,5519.209,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9550,more,pronunciation,5519.209,5519.629,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9551,user-friendly,pronunciation,5519.629,5520.569,0.347,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9552,and,pronunciation,5520.569,5520.779,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9553,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9554,you,pronunciation,5520.83,5520.95,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9555,know,pronunciation,5520.95,5521.109,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9556,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9557,quick,pronunciation,5521.319,5521.569,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9558,to,pronunciation,5521.569,5521.669,0.997,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9559,use,pronunciation,5521.669,5521.91,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9560,in,pronunciation,5521.91,5522.229,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9561,stressful,pronunciation,5522.229,5523.08,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9562,situations,pronunciation,5523.08,5523.41,0.433,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9563,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9564,Uh,pronunciation,5528.419,5529.04,0.172,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9565,All,pronunciation,5533.129,5533.529,0.988,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9566,those,pronunciation,5533.529,5534.029,0.655,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9567,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9568,um,pronunciation,5534.049,5534.729,0.997,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9569,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9570,Images,pronunciation,5535.81,5536.75,0.99,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9571,The,pronunciation,5537.62,5537.859,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9572,visual,pronunciation,5537.859,5538.72,0.992,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9573,It's,pronunciation,5540.729,5541.419,0.99,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9574,cute,pronunciation,5541.419,5541.77,0.995,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9575,and,pronunciation,5541.77,5542.189,0.997,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9576,it's,pronunciation,5542.189,5542.649,0.909,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9577,explained,pronunciation,5543.33,5543.77,0.988,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9578,clearly,pronunciation,5543.77,5544.39,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9579,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9580,You,pronunciation,5546.06,5546.22,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9581,know,pronunciation,5546.22,5546.339,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9582,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9583,even,pronunciation,5548.009,5548.02,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9584,with,pronunciation,5548.02,5548.029,0.642,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9585,a,pronunciation,5548.029,5548.04,0.864,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9586,few,pronunciation,5548.04,5548.049,0.57,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9587,reading,pronunciation,5548.049,5548.569,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9588,out,pronunciation,5548.569,5548.839,0.997,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9589,the,pronunciation,5548.839,5549.669,0.997,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9590,Description,pronunciation,5550.7,5551.509,0.974,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9591,of,pronunciation,5551.509,5551.79,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9592,each,pronunciation,5551.79,5552.029,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9593,of,pronunciation,5552.029,5552.229,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9594,the,pronunciation,5552.229,5552.31,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9595,images,pronunciation,5552.31,5553.22,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9596,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9597,You,pronunciation,5561.45,5561.609,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9598,know,pronunciation,5561.609,5561.689,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9599,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9600,the,pronunciation,5561.77,5561.85,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9601,image,pronunciation,5561.85,5562.25,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9602,here,pronunciation,5562.25,5562.49,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9603,helps,pronunciation,5562.49,5562.81,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9604,me,pronunciation,5562.81,5563.29,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9605,understand,pronunciation,5563.29,5563.43,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9606,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9607,you,pronunciation,5563.52,5563.649,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9608,know,pronunciation,5563.649,5563.77,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9609,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9610,what,pronunciation,5563.89,5564.31,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9611,controlling,pronunciation,5564.31,5564.81,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9612,behavior,pronunciation,5564.81,5565.169,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9613,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9614,like,pronunciation,5565.25,5565.41,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9615,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9616,you,pronunciation,5565.49,5565.649,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9617,know,pronunciation,5565.649,5565.91,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9618,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9619,Overall,pronunciation,5569.29,5569.99,0.99,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9620,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9621,I,pronunciation,5570.089,5570.29,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9622,like,pronunciation,5570.29,5570.569,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9623,that,pronunciation,5570.569,5571.009,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9624,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9625,The,pronunciation,5571.91,5572.189,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9626,sentences,pronunciation,5572.189,5572.669,0.492,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9627,are,pronunciation,5572.669,5572.939,0.928,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9628,short,pronunciation,5572.939,5573.41,0.997,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9629,and,pronunciation,5573.629,5573.99,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9630,simple,pronunciation,5573.99,5574.649,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9631,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9632,After,pronunciation,5584.1,5584.529,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9633,reading,pronunciation,5584.529,5584.859,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9634,this,pronunciation,5584.859,5585.359,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9635,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9636,Um,pronunciation,5586.39,5587.02,0.995,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9637,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9638,If,pronunciation,5588.609,5588.89,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9639,I,pronunciation,5588.89,5589.16,0.957,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9640,were,pronunciation,5589.16,5589.649,0.898,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9641,explaining,pronunciation,5589.649,5590.29,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9642,coercive,pronunciation,5590.29,5591.009,0.985,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9643,control,pronunciation,5591.009,5591.33,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9644,to,pronunciation,5591.33,5591.52,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9645,a,pronunciation,5591.52,5591.77,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9646,friend,pronunciation,5591.77,5592.169,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9647,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9648,I'd,pronunciation,5593.41,5594.12,0.991,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9649,say,pronunciation,5594.12,5594.899,0.997,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9650,It's,pronunciation,5597.479,5598.14,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9651,when,pronunciation,5598.439,5598.759,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9652,someone,pronunciation,5598.759,5599.14,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9653,tries,pronunciation,5599.14,5599.62,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9654,to,pronunciation,5599.62,5600.2,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9655,control,pronunciation,5600.2,5600.5,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9656,or,pronunciation,5600.5,5600.939,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9657,dominate,pronunciation,5600.939,5601.839,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9658,another,pronunciation,5601.839,5602.18,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9659,person's,pronunciation,5602.18,5602.6,0.988,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9660,life,pronunciation,5602.6,5603.14,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9661,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9662,Not,pronunciation,5604.509,5604.75,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9663,just,pronunciation,5604.75,5605.069,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9664,physically,pronunciation,5605.069,5605.95,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9665,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9666,but,pronunciation,5606.149,5606.609,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9667,through,pronunciation,5607.069,5607.39,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9668,things,pronunciation,5607.39,5607.95,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9669,like,pronunciation,5607.95,5608.609,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9670,controlling,pronunciation,5609.109,5609.49,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9671,the,pronunciation,5609.49,5609.669,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9672,money,pronunciation,5609.669,5610.209,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9673,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9674,friendships,pronunciation,5610.83,5611.529,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9675,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9676,or,pronunciation,5611.549,5611.87,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9677,freedom,pronunciation,5611.87,5612.49,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9678,to,pronunciation,5612.859,5612.99,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9679,make,pronunciation,5612.99,5613.549,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9680,decisions,pronunciation,5613.549,5613.99,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9681,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9682,Because,pronunciation,5615.299,5615.939,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9683,for,pronunciation,5616.54,5616.66,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9684,me,pronunciation,5616.66,5616.779,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9685,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9686,it's,pronunciation,5616.83,5617.02,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9687,a,pronunciation,5617.02,5617.259,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9688,type,pronunciation,5617.259,5617.52,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9689,of,pronunciation,5617.52,5617.97,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9690,abuse,pronunciation,5617.97,5618.83,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9691,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9692,and,pronunciation,5619.18,5619.62,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9693,there,pronunciation,5619.62,5619.74,0.554,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9694,are,pronunciation,5619.74,5619.979,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9695,ways,pronunciation,5619.979,5620.259,0.508,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9696,to,pronunciation,5620.259,5620.379,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9697,get,pronunciation,5620.379,5620.66,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9698,help,pronunciation,5620.66,5620.959,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9699,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9700,I,pronunciation,5624.109,5624.27,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9701,think,pronunciation,5624.27,5624.79,0.997,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9702,that's,pronunciation,5624.79,5625.31,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9703,what,pronunciation,5625.319,5625.549,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9704,I,pronunciation,5625.549,5625.75,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9705,would,pronunciation,5625.75,5626.109,0.546,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9706,say,pronunciation,5626.109,5626.649,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9707,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9708,To,pronunciation,5629.109,5629.609,0.94,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9709,anyone,pronunciation,5630.43,5630.77,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9710,that,pronunciation,5630.77,5631.169,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9711,I,pronunciation,5633.339,5633.54,0.997,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9712,mean,pronunciation,5633.54,5633.729,0.992,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9713,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9714,need,pronunciation,5633.859,5634.1,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9715,this,pronunciation,5634.1,5634.439,0.982,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9716,too,pronunciation,5634.439,5634.799,0.826,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9717,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9718,for,pronunciation,5641.37,5641.609,0.843,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9719,someone,pronunciation,5641.609,5642.029,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9720,like,pronunciation,5642.029,5642.45,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9721,um,pronunciation,5642.45,5643.04,0.997,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
